time,"V(LX|XA4)","I(LX|XA4)"
5.352700e-09,-1.105746e-05,6.556791e-04
5.352800e-09,-1.147192e-05,6.555024e-04
5.352900e-09,-1.188634e-05,6.553192e-04
5.353000e-09,-1.230039e-05,6.551296e-04
5.353100e-09,-1.271381e-05,6.549335e-04
5.353200e-09,-1.312645e-05,6.547309e-04
5.353300e-09,-1.353831e-05,6.545218e-04
5.353400e-09,-1.394950e-05,6.543064e-04
5.353500e-09,-1.436025e-05,6.540844e-04
5.353600e-09,-1.477083e-05,6.538560e-04
5.353700e-09,-1.518148e-05,6.536211e-04
5.353800e-09,-1.559240e-05,6.533798e-04
5.353900e-09,-1.600370e-05,6.531320e-04
5.354000e-09,-1.641534e-05,6.528778e-04
5.354100e-09,-1.682720e-05,6.526172e-04
5.354200e-09,-1.723908e-05,6.523501e-04
5.354300e-09,-1.765074e-05,6.520765e-04
5.354400e-09,-1.806194e-05,6.517966e-04
5.354500e-09,-1.847254e-05,6.515102e-04
5.354600e-09,-1.888246e-05,6.512174e-04
5.354700e-09,-1.929174e-05,6.509181e-04
5.354800e-09,-1.970053e-05,6.506125e-04
5.354900e-09,-2.010902e-05,6.503004e-04
5.355000e-09,-2.051746e-05,6.499819e-04
5.355100e-09,-2.092605e-05,6.496570e-04
5.355200e-09,-2.133492e-05,6.493256e-04
5.355300e-09,-2.174415e-05,6.489879e-04
5.355400e-09,-2.215366e-05,6.486437e-04
5.355500e-09,-2.256331e-05,6.482932e-04
5.355600e-09,-2.297289e-05,6.479363e-04
5.355700e-09,-2.338215e-05,6.475729e-04
5.355800e-09,-2.379087e-05,6.472032e-04
5.355900e-09,-2.419887e-05,6.468271e-04
5.356000e-09,-2.460609e-05,6.464446e-04
5.356100e-09,-2.501253e-05,6.460557e-04
5.356200e-09,-2.541831e-05,6.456604e-04
5.356300e-09,-2.582359e-05,6.452588e-04
5.356400e-09,-2.622858e-05,6.448508e-04
5.356500e-09,-2.663345e-05,6.444364e-04
5.356600e-09,-2.703836e-05,6.440156e-04
5.356700e-09,-2.744335e-05,6.435885e-04
5.356800e-09,-2.784839e-05,6.431551e-04
5.356900e-09,-2.825339e-05,6.427153e-04
5.357000e-09,-2.865819e-05,6.422691e-04
5.357100e-09,-2.906259e-05,6.418166e-04
5.357200e-09,-2.946645e-05,6.413578e-04
5.357300e-09,-2.986964e-05,6.408926e-04
5.357400e-09,-3.027214e-05,6.404212e-04
5.357500e-09,-3.067399e-05,6.399434e-04
5.357600e-09,-3.107532e-05,6.394593e-04
5.357700e-09,-3.147630e-05,6.389688e-04
5.357800e-09,-3.187714e-05,6.384721e-04
5.357900e-09,-3.227803e-05,6.379691e-04
5.358000e-09,-3.267910e-05,6.374598e-04
5.358100e-09,-3.308041e-05,6.369442e-04
5.358200e-09,-3.348195e-05,6.364223e-04
5.358300e-09,-3.388363e-05,6.358941e-04
5.358400e-09,-3.428528e-05,6.353597e-04
5.358500e-09,-3.468672e-05,6.348190e-04
5.358600e-09,-3.508778e-05,6.342720e-04
5.358700e-09,-3.548831e-05,6.337188e-04
5.358800e-09,-3.588823e-05,6.331593e-04
5.358900e-09,-3.628749e-05,6.325935e-04
5.359000e-09,-3.668616e-05,6.320215e-04
5.359100e-09,-3.708430e-05,6.314433e-04
5.359200e-09,-3.748202e-05,6.308588e-04
5.359300e-09,-3.787941e-05,6.302681e-04
5.359400e-09,-3.827654e-05,6.296712e-04
5.359500e-09,-3.867342e-05,6.290680e-04
5.359600e-09,-3.907000e-05,6.284587e-04
5.359700e-09,-3.946618e-05,6.278431e-04
5.359800e-09,-3.986186e-05,6.272213e-04
5.359900e-09,-4.025690e-05,6.265934e-04
5.360000e-09,-4.065119e-05,6.259593e-04
5.360100e-09,-4.104467e-05,6.253189e-04
5.360200e-09,-4.143736e-05,6.246725e-04
5.360300e-09,-4.182932e-05,6.240198e-04
5.360400e-09,-4.222068e-05,6.233610e-04
5.360500e-09,-4.261161e-05,6.226961e-04
5.360600e-09,-4.300230e-05,6.220250e-04
5.360700e-09,-4.339289e-05,6.213478e-04
5.360800e-09,-4.378351e-05,6.206644e-04
5.360900e-09,-4.417419e-05,6.199750e-04
5.361000e-09,-4.456490e-05,6.192794e-04
5.361100e-09,-4.495557e-05,6.185777e-04
5.361200e-09,-4.534603e-05,6.178699e-04
5.361300e-09,-4.573612e-05,6.171560e-04
5.361400e-09,-4.612568e-05,6.164360e-04
5.361500e-09,-4.651458e-05,6.157100e-04
5.361600e-09,-4.690273e-05,6.149778e-04
5.361700e-09,-4.729012e-05,6.142396e-04
5.361800e-09,-4.767678e-05,6.134953e-04
5.361900e-09,-4.806280e-05,6.127449e-04
5.362000e-09,-4.844829e-05,6.119885e-04
5.362100e-09,-4.883335e-05,6.112261e-04
5.362200e-09,-4.921807e-05,6.104576e-04
5.362300e-09,-4.960249e-05,6.096831e-04
5.362400e-09,-4.998661e-05,6.089026e-04
5.362500e-09,-5.037038e-05,6.081160e-04
5.362600e-09,-5.075373e-05,6.073234e-04
5.362700e-09,-5.113655e-05,6.065249e-04
5.362800e-09,-5.151878e-05,6.057203e-04
5.362900e-09,-5.190037e-05,6.049098e-04
5.363000e-09,-5.228131e-05,6.040933e-04
5.363100e-09,-5.266166e-05,6.032708e-04
5.363200e-09,-5.304151e-05,6.024424e-04
5.363300e-09,-5.342101e-05,6.016081e-04
5.363400e-09,-5.380029e-05,6.007678e-04
5.363500e-09,-5.417948e-05,5.999216e-04
5.363600e-09,-5.455868e-05,5.990694e-04
5.363700e-09,-5.493791e-05,5.982114e-04
5.363800e-09,-5.531715e-05,5.973474e-04
5.363900e-09,-5.569631e-05,5.964776e-04
5.364000e-09,-5.607523e-05,5.956019e-04
5.364100e-09,-5.645374e-05,5.947203e-04
5.364200e-09,-5.683165e-05,5.938328e-04
5.364300e-09,-5.720881e-05,5.929395e-04
5.364400e-09,-5.758506e-05,5.920403e-04
5.364500e-09,-5.796034e-05,5.911353e-04
5.364600e-09,-5.833460e-05,5.902244e-04
5.364700e-09,-5.870786e-05,5.893077e-04
5.364800e-09,-5.908017e-05,5.883853e-04
5.364900e-09,-5.945160e-05,5.874570e-04
5.365000e-09,-5.982221e-05,5.865229e-04
5.365100e-09,-6.019204e-05,5.855830e-04
5.365200e-09,-6.056111e-05,5.846374e-04
5.365300e-09,-6.092942e-05,5.836860e-04
5.365400e-09,-6.129694e-05,5.827288e-04
5.365500e-09,-6.166361e-05,5.817659e-04
5.365600e-09,-6.202939e-05,5.807973e-04
5.365700e-09,-6.239425e-05,5.798229e-04
5.365800e-09,-6.275817e-05,5.788428e-04
5.365900e-09,-6.312118e-05,5.778570e-04
5.366000e-09,-6.348332e-05,5.768655e-04
5.366100e-09,-6.384466e-05,5.758683e-04
5.366200e-09,-6.420528e-05,5.748655e-04
5.366300e-09,-6.456526e-05,5.738569e-04
5.366400e-09,-6.492462e-05,5.728427e-04
5.366500e-09,-6.528341e-05,5.718229e-04
5.366600e-09,-6.564160e-05,5.707974e-04
5.366700e-09,-6.599914e-05,5.697663e-04
5.366800e-09,-6.635596e-05,5.687295e-04
5.366900e-09,-6.671200e-05,5.676871e-04
5.367000e-09,-6.706718e-05,5.666391e-04
5.367100e-09,-6.742148e-05,5.655855e-04
5.367200e-09,-6.777491e-05,5.645264e-04
5.367300e-09,-6.812753e-05,5.634616e-04
5.367400e-09,-6.847946e-05,5.623913e-04
5.367500e-09,-6.883086e-05,5.613154e-04
5.367600e-09,-6.918191e-05,5.602340e-04
5.367700e-09,-6.953281e-05,5.591470e-04
5.367800e-09,-6.988375e-05,5.580546e-04
5.367900e-09,-7.023486e-05,5.569566e-04
5.368000e-09,-7.058626e-05,5.558531e-04
5.368100e-09,-7.093798e-05,5.547441e-04
5.368200e-09,-7.129002e-05,5.536296e-04
5.368300e-09,-7.164232e-05,5.525096e-04
5.368400e-09,-7.199478e-05,5.513842e-04
5.368500e-09,-7.234727e-05,5.502534e-04
5.368600e-09,-7.269965e-05,5.491171e-04
5.368700e-09,-7.305179e-05,5.479754e-04
5.368800e-09,-7.340354e-05,5.468282e-04
5.368900e-09,-7.375477e-05,5.456757e-04
5.369000e-09,-7.410534e-05,5.445178e-04
5.369100e-09,-7.445511e-05,5.433544e-04
5.369200e-09,-7.480391e-05,5.421858e-04
5.369300e-09,-7.515155e-05,5.410117e-04
5.369400e-09,-7.549782e-05,5.398324e-04
5.369500e-09,-7.584248e-05,5.386477e-04
5.369600e-09,-7.618528e-05,5.374577e-04
5.369700e-09,-7.652599e-05,5.362624e-04
5.369800e-09,-7.686441e-05,5.350618e-04
5.369900e-09,-7.720038e-05,5.338559e-04
5.370000e-09,-7.753383e-05,5.326448e-04
5.370100e-09,-7.786481e-05,5.314285e-04
5.370200e-09,-7.819345e-05,5.302069e-04
5.370300e-09,-7.852000e-05,5.289802e-04
5.370400e-09,-7.884478e-05,5.277482e-04
5.370500e-09,-7.916821e-05,5.265111e-04
5.370600e-09,-7.949074e-05,5.252688e-04
5.370700e-09,-7.981281e-05,5.240214e-04
5.370800e-09,-8.013484e-05,5.227688e-04
5.370900e-09,-8.045721e-05,5.215111e-04
5.371000e-09,-8.078019e-05,5.202482e-04
5.371100e-09,-8.110396e-05,5.189802e-04
5.371200e-09,-8.142861e-05,5.177071e-04
5.371300e-09,-8.175413e-05,5.164289e-04
5.371400e-09,-8.208044e-05,5.151456e-04
5.371500e-09,-8.240740e-05,5.138572e-04
5.371600e-09,-8.273484e-05,5.125637e-04
5.371700e-09,-8.306255e-05,5.112651e-04
5.371800e-09,-8.339034e-05,5.099615e-04
5.371900e-09,-8.371803e-05,5.086527e-04
5.372000e-09,-8.404545e-05,5.073389e-04
5.372100e-09,-8.437241e-05,5.060201e-04
5.372200e-09,-8.469877e-05,5.046962e-04
5.372300e-09,-8.502437e-05,5.033673e-04
5.372400e-09,-8.534902e-05,5.020333e-04
5.372500e-09,-8.567257e-05,5.006944e-04
5.372600e-09,-8.599485e-05,4.993505e-04
5.372700e-09,-8.631568e-05,4.980016e-04
5.372800e-09,-8.663492e-05,4.966478e-04
5.372900e-09,-8.695247e-05,4.952890e-04
5.373000e-09,-8.726826e-05,4.939254e-04
5.373100e-09,-8.758228e-05,4.925569e-04
5.373200e-09,-8.789457e-05,4.911835e-04
5.373300e-09,-8.820523e-05,4.898053e-04
5.373400e-09,-8.851441e-05,4.884222e-04
5.373500e-09,-8.882224e-05,4.870344e-04
5.373600e-09,-8.912889e-05,4.856419e-04
5.373700e-09,-8.943448e-05,4.842445e-04
5.373800e-09,-8.973911e-05,4.828425e-04
5.373900e-09,-9.004279e-05,4.814358e-04
5.374000e-09,-9.034552e-05,4.800243e-04
5.374100e-09,-9.064719e-05,4.786082e-04
5.374200e-09,-9.094769e-05,4.771874e-04
5.374300e-09,-9.124685e-05,4.757620e-04
5.374400e-09,-9.154454e-05,4.743319e-04
5.374500e-09,-9.184063e-05,4.728972e-04
5.374600e-09,-9.213505e-05,4.714578e-04
5.374700e-09,-9.242780e-05,4.700138e-04
5.374800e-09,-9.271897e-05,4.685652e-04
5.374900e-09,-9.300872e-05,4.671120e-04
5.375000e-09,-9.329730e-05,4.656542e-04
5.375100e-09,-9.358503e-05,4.641918e-04
5.375200e-09,-9.387225e-05,4.627248e-04
5.375300e-09,-9.415934e-05,4.612532e-04
5.375400e-09,-9.444667e-05,4.597771e-04
5.375500e-09,-9.473459e-05,4.582963e-04
5.375600e-09,-9.502337e-05,4.568110e-04
5.375700e-09,-9.531323e-05,4.553211e-04
5.375800e-09,-9.560429e-05,4.538267e-04
5.375900e-09,-9.589657e-05,4.523277e-04
5.376000e-09,-9.618999e-05,4.508242e-04
5.376100e-09,-9.648437e-05,4.493162e-04
5.376200e-09,-9.677947e-05,4.478037e-04
5.376300e-09,-9.707493e-05,4.462867e-04
5.376400e-09,-9.737036e-05,4.447652e-04
5.376500e-09,-9.766532e-05,4.432393e-04
5.376600e-09,-9.795935e-05,4.417090e-04
5.376700e-09,-9.825198e-05,4.401743e-04
5.376800e-09,-9.854274e-05,4.386352e-04
5.376900e-09,-9.883120e-05,4.370918e-04
5.377000e-09,-9.911697e-05,4.355440e-04
5.377100e-09,-9.939970e-05,4.339920e-04
5.377200e-09,-9.967911e-05,4.324357e-04
5.377300e-09,-9.995500e-05,4.308751e-04
5.377400e-09,-1.002273e-04,4.293104e-04
5.377500e-09,-1.004959e-04,4.277415e-04
5.377600e-09,-1.007609e-04,4.261684e-04
5.377700e-09,-1.010227e-04,4.245911e-04
5.377800e-09,-1.012815e-04,4.230098e-04
5.377900e-09,-1.015377e-04,4.214243e-04
5.378000e-09,-1.017920e-04,4.198348e-04
5.378100e-09,-1.020449e-04,4.182412e-04
5.378200e-09,-1.022972e-04,4.166436e-04
5.378300e-09,-1.025495e-04,4.150419e-04
5.378400e-09,-1.028023e-04,4.134363e-04
5.378500e-09,-1.030562e-04,4.118266e-04
5.378600e-09,-1.033116e-04,4.102129e-04
5.378700e-09,-1.035686e-04,4.085951e-04
5.378800e-09,-1.038274e-04,4.069734e-04
5.378900e-09,-1.040877e-04,4.053477e-04
5.379000e-09,-1.043494e-04,4.037180e-04
5.379100e-09,-1.046121e-04,4.020842e-04
5.379200e-09,-1.048752e-04,4.004465e-04
5.379300e-09,-1.051383e-04,3.988048e-04
5.379400e-09,-1.054009e-04,3.971591e-04
5.379500e-09,-1.056626e-04,3.955094e-04
5.379600e-09,-1.059230e-04,3.938558e-04
5.379700e-09,-1.061819e-04,3.921981e-04
5.379800e-09,-1.064390e-04,3.905366e-04
5.379900e-09,-1.066942e-04,3.888710e-04
5.380000e-09,-1.069474e-04,3.872016e-04
5.380100e-09,-1.071987e-04,3.855283e-04
5.380200e-09,-1.074481e-04,3.838510e-04
5.380300e-09,-1.076957e-04,3.821699e-04
5.380400e-09,-1.079415e-04,3.804850e-04
5.380500e-09,-1.081856e-04,3.787962e-04
5.380600e-09,-1.084283e-04,3.771037e-04
5.380700e-09,-1.086696e-04,3.754074e-04
5.380800e-09,-1.089097e-04,3.737074e-04
5.380900e-09,-1.091488e-04,3.720037e-04
5.381000e-09,-1.093871e-04,3.702964e-04
5.381100e-09,-1.096248e-04,3.685854e-04
5.381200e-09,-1.098618e-04,3.668708e-04
5.381300e-09,-1.100983e-04,3.651526e-04
5.381400e-09,-1.103343e-04,3.634309e-04
5.381500e-09,-1.105696e-04,3.617056e-04
5.381600e-09,-1.108040e-04,3.599769e-04
5.381700e-09,-1.110372e-04,3.582446e-04
5.381800e-09,-1.112690e-04,3.565089e-04
5.381900e-09,-1.114989e-04,3.547698e-04
5.382000e-09,-1.117268e-04,3.530273e-04
5.382100e-09,-1.119523e-04,3.512813e-04
5.382200e-09,-1.121752e-04,3.495319e-04
5.382300e-09,-1.123955e-04,3.477792e-04
5.382400e-09,-1.126133e-04,3.460231e-04
5.382500e-09,-1.128286e-04,3.442636e-04
5.382600e-09,-1.130418e-04,3.425009e-04
5.382700e-09,-1.132531e-04,3.407347e-04
5.382800e-09,-1.134630e-04,3.389653e-04
5.382900e-09,-1.136720e-04,3.371925e-04
5.383000e-09,-1.138805e-04,3.354164e-04
5.383100e-09,-1.140888e-04,3.336371e-04
5.383200e-09,-1.142974e-04,3.318544e-04
5.383300e-09,-1.145066e-04,3.300684e-04
5.383400e-09,-1.147166e-04,3.282792e-04
5.383500e-09,-1.149275e-04,3.264867e-04
5.383600e-09,-1.151393e-04,3.246910e-04
5.383700e-09,-1.153519e-04,3.228920e-04
5.383800e-09,-1.155652e-04,3.210897e-04
5.383900e-09,-1.157789e-04,3.192843e-04
5.384000e-09,-1.159928e-04,3.174757e-04
5.384100e-09,-1.162064e-04,3.156638e-04
5.384200e-09,-1.164193e-04,3.138489e-04
5.384300e-09,-1.166312e-04,3.120307e-04
5.384400e-09,-1.168416e-04,3.102094e-04
5.384500e-09,-1.170502e-04,3.083851e-04
5.384600e-09,-1.172567e-04,3.065576e-04
5.384700e-09,-1.174606e-04,3.047271e-04
5.384800e-09,-1.176620e-04,3.028935e-04
5.384900e-09,-1.178605e-04,3.010569e-04
5.385000e-09,-1.180563e-04,2.992174e-04
5.385100e-09,-1.182493e-04,2.973748e-04
5.385200e-09,-1.184398e-04,2.955293e-04
5.385300e-09,-1.186279e-04,2.936809e-04
5.385400e-09,-1.188141e-04,2.918296e-04
5.385500e-09,-1.189985e-04,2.899754e-04
5.385600e-09,-1.191817e-04,2.881184e-04
5.385700e-09,-1.193640e-04,2.862585e-04
5.385800e-09,-1.195458e-04,2.843958e-04
5.385900e-09,-1.197275e-04,2.825304e-04
5.386000e-09,-1.199092e-04,2.806621e-04
5.386100e-09,-1.200911e-04,2.787912e-04
5.386200e-09,-1.202733e-04,2.769175e-04
5.386300e-09,-1.204559e-04,2.750411e-04
5.386400e-09,-1.206386e-04,2.731620e-04
5.386500e-09,-1.208212e-04,2.712803e-04
5.386600e-09,-1.210036e-04,2.693958e-04
5.386700e-09,-1.211853e-04,2.675088e-04
5.386800e-09,-1.213660e-04,2.656191e-04
5.386900e-09,-1.215453e-04,2.637268e-04
5.387000e-09,-1.217229e-04,2.618320e-04
5.387100e-09,-1.218986e-04,2.599345e-04
5.387200e-09,-1.220720e-04,2.580345e-04
5.387300e-09,-1.222431e-04,2.561320e-04
5.387400e-09,-1.224116e-04,2.542269e-04
5.387500e-09,-1.225776e-04,2.523193e-04
5.387600e-09,-1.227411e-04,2.504092e-04
5.387700e-09,-1.229023e-04,2.484966e-04
5.387800e-09,-1.230613e-04,2.465816e-04
5.387900e-09,-1.232183e-04,2.446641e-04
5.388000e-09,-1.233737e-04,2.427442e-04
5.388100e-09,-1.235278e-04,2.408218e-04
5.388200e-09,-1.236809e-04,2.388971e-04
5.388300e-09,-1.238334e-04,2.369699e-04
5.388400e-09,-1.239856e-04,2.350404e-04
5.388500e-09,-1.241379e-04,2.331085e-04
5.388600e-09,-1.242905e-04,2.311742e-04
5.388700e-09,-1.244436e-04,2.292377e-04
5.388800e-09,-1.245973e-04,2.272988e-04
5.388900e-09,-1.247517e-04,2.253576e-04
5.389000e-09,-1.249067e-04,2.234141e-04
5.389100e-09,-1.250621e-04,2.214683e-04
5.389200e-09,-1.252176e-04,2.195203e-04
5.389300e-09,-1.253730e-04,2.175700e-04
5.389400e-09,-1.255279e-04,2.156176e-04
5.389500e-09,-1.256819e-04,2.136629e-04
5.389600e-09,-1.258346e-04,2.117060e-04
5.389700e-09,-1.259858e-04,2.097471e-04
5.389800e-09,-1.261350e-04,2.077859e-04
5.389900e-09,-1.262822e-04,2.058227e-04
5.390000e-09,-1.264270e-04,2.038574e-04
5.390100e-09,-1.265695e-04,2.018901e-04
5.390200e-09,-1.267096e-04,1.999208e-04
5.390300e-09,-1.268474e-04,1.979494e-04
5.390400e-09,-1.269830e-04,1.959762e-04
5.390500e-09,-1.271166e-04,1.940009e-04
5.390600e-09,-1.272483e-04,1.920238e-04
5.390700e-09,-1.273785e-04,1.900448e-04
5.390800e-09,-1.275072e-04,1.880639e-04
5.390900e-09,-1.276349e-04,1.860812e-04
5.391000e-09,-1.277618e-04,1.840968e-04
5.391100e-09,-1.278880e-04,1.821105e-04
5.391200e-09,-1.280138e-04,1.801225e-04
5.391300e-09,-1.281393e-04,1.781327e-04
5.391400e-09,-1.282648e-04,1.761413e-04
5.391500e-09,-1.283901e-04,1.741481e-04
5.391600e-09,-1.285155e-04,1.721533e-04
5.391700e-09,-1.286406e-04,1.701569e-04
5.391800e-09,-1.287655e-04,1.681589e-04
5.391900e-09,-1.288900e-04,1.661592e-04
5.392000e-09,-1.290137e-04,1.641580e-04
5.392100e-09,-1.291364e-04,1.621553e-04
5.392200e-09,-1.292578e-04,1.601510e-04
5.392300e-09,-1.293776e-04,1.581453e-04
5.392400e-09,-1.294953e-04,1.561380e-04
5.392500e-09,-1.296109e-04,1.541293e-04
5.392600e-09,-1.297239e-04,1.521192e-04
5.392700e-09,-1.298342e-04,1.501076e-04
5.392800e-09,-1.299415e-04,1.480946e-04
5.392900e-09,-1.300457e-04,1.460802e-04
5.393000e-09,-1.301468e-04,1.440644e-04
5.393100e-09,-1.302446e-04,1.420472e-04
5.393200e-09,-1.303392e-04,1.400286e-04
5.393300e-09,-1.304306e-04,1.380087e-04
5.393400e-09,-1.305189e-04,1.359873e-04
5.393500e-09,-1.306043e-04,1.339646e-04
5.393600e-09,-1.306870e-04,1.319405e-04
5.393700e-09,-1.307673e-04,1.299150e-04
5.393800e-09,-1.308456e-04,1.278882e-04
5.393900e-09,-1.309223e-04,1.258600e-04
5.394000e-09,-1.309978e-04,1.238305e-04
5.394100e-09,-1.310726e-04,1.217997e-04
5.394200e-09,-1.311471e-04,1.197677e-04
5.394300e-09,-1.312219e-04,1.177343e-04
5.394400e-09,-1.312972e-04,1.156997e-04
5.394500e-09,-1.313736e-04,1.136639e-04
5.394600e-09,-1.314514e-04,1.116270e-04
5.394700e-09,-1.315306e-04,1.095888e-04
5.394800e-09,-1.316115e-04,1.075496e-04
5.394900e-09,-1.316942e-04,1.055092e-04
5.395000e-09,-1.317786e-04,1.034678e-04
5.395100e-09,-1.318646e-04,1.014254e-04
5.395200e-09,-1.319522e-04,9.938197e-05
5.395300e-09,-1.320412e-04,9.733758e-05
5.395400e-09,-1.321314e-04,9.529224e-05
5.395500e-09,-1.322225e-04,9.324599e-05
5.395600e-09,-1.323143e-04,9.119884e-05
5.395700e-09,-1.324066e-04,8.915082e-05
5.395800e-09,-1.324991e-04,8.710196e-05
5.395900e-09,-1.325913e-04,8.505227e-05
5.396000e-09,-1.326831e-04,8.300178e-05
5.396100e-09,-1.327739e-04,8.095051e-05
5.396200e-09,-1.328635e-04,7.889848e-05
5.396300e-09,-1.329513e-04,7.684571e-05
5.396400e-09,-1.330370e-04,7.479224e-05
5.396500e-09,-1.331201e-04,7.273808e-05
5.396600e-09,-1.332003e-04,7.068326e-05
5.396700e-09,-1.332771e-04,6.862780e-05
5.396800e-09,-1.333504e-04,6.657172e-05
5.396900e-09,-1.334197e-04,6.451504e-05
5.397000e-09,-1.334848e-04,6.245778e-05
5.397100e-09,-1.335457e-04,6.039994e-05
5.397200e-09,-1.336020e-04,5.834153e-05
5.397300e-09,-1.336536e-04,5.628256e-05
5.397400e-09,-1.337004e-04,5.422305e-05
5.397500e-09,-1.337423e-04,5.216299e-05
5.397600e-09,-1.337792e-04,5.010239e-05
5.397700e-09,-1.338109e-04,4.804125e-05
5.397800e-09,-1.338374e-04,4.597960e-05
5.397900e-09,-1.338589e-04,4.391743e-05
5.398000e-09,-1.338753e-04,4.185476e-05
5.398100e-09,-1.338869e-04,3.979162e-05
5.398200e-09,-1.338943e-04,3.772803e-05
5.398300e-09,-1.338979e-04,3.566400e-05
5.398400e-09,-1.338985e-04,3.359958e-05
5.398500e-09,-1.338971e-04,3.153478e-05
5.398600e-09,-1.338946e-04,2.946963e-05
5.398700e-09,-1.338923e-04,2.740417e-05
5.398800e-09,-1.338914e-04,2.533843e-05
5.398900e-09,-1.338930e-04,2.327242e-05
5.399000e-09,-1.338984e-04,2.120619e-05
5.399100e-09,-1.339086e-04,1.913976e-05
5.399200e-09,-1.339244e-04,1.707315e-05
5.399300e-09,-1.339466e-04,1.500638e-05
5.399400e-09,-1.339756e-04,1.293949e-05
5.399500e-09,-1.340116e-04,1.087249e-05
5.399600e-09,-1.340546e-04,8.805407e-06
5.399700e-09,-1.341043e-04,6.738267e-06
5.399800e-09,-1.341604e-04,4.671092e-06
5.399900e-09,-1.342223e-04,2.603905e-06
5.400000e-09,-1.342893e-04,5.367282e-07
5.400100e-09,-1.343606e-04,-1.530416e-06
5.400200e-09,-1.344355e-04,-3.597508e-06
5.400300e-09,-1.345130e-04,-5.664526e-06
5.400400e-09,-1.345923e-04,-7.731454e-06
5.400500e-09,-1.346723e-04,-9.798273e-06
5.400600e-09,-1.347522e-04,-1.186497e-05
5.400700e-09,-1.348306e-04,-1.393153e-05
5.400800e-09,-1.349065e-04,-1.599794e-05
5.400900e-09,-1.349784e-04,-1.806418e-05
5.401000e-09,-1.350450e-04,-2.013025e-05
5.401100e-09,-1.351045e-04,-2.219613e-05
5.401200e-09,-1.351553e-04,-2.426182e-05
5.401300e-09,-1.351958e-04,-2.632729e-05
5.401400e-09,-1.352244e-04,-2.839254e-05
5.401500e-09,-1.352395e-04,-3.045754e-05
5.401600e-09,-1.352400e-04,-3.252228e-05
5.401700e-09,-1.352248e-04,-3.458674e-05
5.401800e-09,-1.351934e-04,-3.665091e-05
5.401900e-09,-1.351459e-04,-3.871475e-05
5.402000e-09,-1.350827e-04,-4.077825e-05
5.402100e-09,-1.350049e-04,-4.284138e-05
5.402200e-09,-1.349140e-04,-4.490411e-05
5.402300e-09,-1.348124e-04,-4.696642e-05
5.402400e-09,-1.347024e-04,-4.902827e-05
5.402500e-09,-1.345872e-04,-5.108965e-05
5.402600e-09,-1.344698e-04,-5.315053e-05
5.402700e-09,-1.343536e-04,-5.521087e-05
5.402800e-09,-1.342418e-04,-5.727066e-05
5.402900e-09,-1.341376e-04,-5.932985e-05
5.403000e-09,-1.340437e-04,-6.138844e-05
5.403100e-09,-1.339627e-04,-6.344639e-05
5.403200e-09,-1.338965e-04,-6.550367e-05
5.403300e-09,-1.338465e-04,-6.756028e-05
5.403400e-09,-1.338137e-04,-6.961618e-05
5.403500e-09,-1.337984e-04,-7.167136e-05
5.403600e-09,-1.338006e-04,-7.372579e-05
5.403700e-09,-1.338197e-04,-7.577947e-05
5.403800e-09,-1.338548e-04,-7.783236e-05
5.403900e-09,-1.339047e-04,-7.988446e-05
5.404000e-09,-1.339678e-04,-8.193576e-05
5.404100e-09,-1.340426e-04,-8.398623e-05
5.404200e-09,-1.341275e-04,-8.603585e-05
5.404300e-09,-1.342205e-04,-8.808462e-05
5.404400e-09,-1.343201e-04,-9.013252e-05
5.404500e-09,-1.344242e-04,-9.217952e-05
5.404600e-09,-1.345311e-04,-9.422562e-05
5.404700e-09,-1.346387e-04,-9.627080e-05
5.404800e-09,-1.347449e-04,-9.831503e-05
5.404900e-09,-1.348475e-04,-1.003583e-04
5.405000e-09,-1.349440e-04,-1.024006e-04
5.405100e-09,-1.350318e-04,-1.044419e-04
5.405200e-09,-1.351084e-04,-1.064822e-04
5.405300e-09,-1.351707e-04,-1.085214e-04
5.405400e-09,-1.352161e-04,-1.105596e-04
5.405500e-09,-1.352419e-04,-1.125967e-04
5.405600e-09,-1.352458e-04,-1.146328e-04
5.405700e-09,-1.352258e-04,-1.166677e-04
5.405800e-09,-1.351804e-04,-1.187015e-04
5.405900e-09,-1.351091e-04,-1.207342e-04
5.406000e-09,-1.350117e-04,-1.227657e-04
5.406100e-09,-1.348892e-04,-1.247960e-04
5.406200e-09,-1.347434e-04,-1.268251e-04
5.406300e-09,-1.345766e-04,-1.288530e-04
5.406400e-09,-1.343922e-04,-1.308797e-04
5.406500e-09,-1.341939e-04,-1.329050e-04
5.406600e-09,-1.339859e-04,-1.349291e-04
5.406700e-09,-1.337728e-04,-1.369518e-04
5.406800e-09,-1.335591e-04,-1.389732e-04
5.406900e-09,-1.333491e-04,-1.409932e-04
5.407000e-09,-1.331472e-04,-1.430118e-04
5.407100e-09,-1.329571e-04,-1.450289e-04
5.407200e-09,-1.327821e-04,-1.470447e-04
5.407300e-09,-1.326250e-04,-1.490589e-04
5.407400e-09,-1.324881e-04,-1.510717e-04
5.407500e-09,-1.323729e-04,-1.530829e-04
5.407600e-09,-1.322807e-04,-1.550926e-04
5.407700e-09,-1.322120e-04,-1.571008e-04
5.407800e-09,-1.321672e-04,-1.591073e-04
5.407900e-09,-1.321460e-04,-1.611122e-04
5.408000e-09,-1.321479e-04,-1.631156e-04
5.408100e-09,-1.321722e-04,-1.651172e-04
